s,a,r,sp
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,-500,41
51,1,10,61
51,1,10,61
51,1,10,61
51,1,-500,41
51,1,10,61
51,1,-500,41
51,1,10,61
51,1,-500,41
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,1,10,61
51,2,0,50
51,2,-500,52
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,10,61
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,-500,52
51,2,0,50
51,2,0,50
51,2,0,50
51,2,-500,52
51,2,0,50
51,2,-500,41
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,10,61
51,2,0,50
51,2,0,50
51,2,10,61
51,2,0,50
51,2,0,50
51,2,-500,52
51,2,0,50
51,2,0,50
51,2,10,61
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,10,61
51,2,0,50
51,2,0,50
51,2,0,50
51,2,-500,41
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,-500,41
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,10,61
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,-500,52
51,2,-500,41
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,10,61
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,-500,41
51,2,-500,52
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,2,0,50
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,41
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,0,50
51,3,10,61
51,3,-500,52
51,3,0,50
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,41
51,3,-500,41
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,10,61
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,41
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,0,50
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,41
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,41
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
51,3,-500,52
52,0,10,51
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,62
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,51
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,62
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,-510,52
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,62
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,62
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,51
52,0,-510,52
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,51
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,62
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,51
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,51
52,0,10,51
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,10,51
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,0,100,42
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,-510,52
52,1,10,62
52,1,100,42
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,51
52,1,10,62
52,1,10,62
52,1,10,62
52,1,100,42
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,51
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,51
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,51
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,-510,52
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,100,42
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,100,42
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,51
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,100,42
52,1,10,62
52,1,10,62
52,1,-510,52
52,1,10,62
52,1,10,62
52,1,10,62
52,1,-510,52
52,1,100,42
52,1,10,62
52,1,-510,52
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,51
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,-510,52
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,1,10,62
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,-510,52
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,62
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,62
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,-510,52
52,2,10,62
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,62
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,62
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,-510,52
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,-510,52
52,2,10,51
52,2,-510,52
52,2,100,42
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,-510,52
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,51
52,2,10,62
52,2,10,51
52,2,10,51
52,2,10,51
52,2,100,42
52,2,10,51
52,2,10,51
52,2,10,62
52,2,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,62
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,62
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,100,42
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,100,42
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,62
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,100,42
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,62
52,3,-510,52
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,62
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,10,62
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,10,51
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
52,3,-510,52
54,0,0,44
54,0,0,44
54,0,0,44
54,0,10,55
54,0,0,44
54,0,0,44
54,0,0,54
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,54
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,10,55
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,-1,64
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,54
54,0,0,44
54,0,-1,64
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,10,55
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,54
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,10,55
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,54
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,-1,64
54,0,0,44
54,0,-1,64
54,0,10,55
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,10,55
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,-1,64
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,-1,64
54,0,0,44
54,0,0,44
54,0,0,54
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,54
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,-1,64
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,0,0,44
54,1,-1,64
54,1,-1,64
54,1,0,54
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,44
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,44
54,1,-1,64
54,1,-1,64
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,44
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,0,44
54,1,0,44
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,54
54,1,0,54
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,10,55
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,54
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,44
54,1,0,44
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,10,55
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,54
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,54
54,1,-1,64
54,1,-1,64
54,1,0,44
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,0,44
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,1,-1,64
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,44
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,-1,64
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
54,2,0,54
